,alpha,Прогон экперимента,MSE тренировочное,MSE тестовое,Кроссвалидация,Глубина дерева,Число листов
675,0.004345863426278577,5,0.0760683050885737,0.4042791357422335,0.6330508337122881,7,21
676,0.004509824464102917,5,0.08041416851485539,0.3804230358230967,0.516639842791866,7,20
677,0.005016884353997279,5,0.08943381744306354,0.36040036280314647,0.5959918514424479,7,18
678,0.005144433702350827,5,0.09959513549941383,0.3858845707195528,0.6505343727515981,6,16
679,0.006798387559449283,5,0.11319191061831385,0.3391970624981775,0.5012616758625722,5,14
680,0.006969208309049952,5,0.11319191061831385,0.3716906083572451,0.5344129602039067,5,14
681,0.008767042189878303,5,0.12016111892735694,0.3327904903101452,0.4613082325688503,5,13
682,0.010178972098387012,5,0.12892816111723499,0.33051315047555263,0.40440654825658867,5,12
683,0.011663871217456337,5,0.15077100443307845,0.31396896817312664,0.5087575925511842,4,10
684,0.01681354908826059,5,0.15077100443307845,0.31396896817312664,0.3781680556112923,4,10
685,0.016904677126133888,5,0.184489230647499,0.3204813745889314,0.42746992411150214,4,8
686,0.017131799245245452,5,0.184489230647499,0.35297492044799933,0.3781680556112925,4,8
687,0.019120192226862658,5,0.22074122211960565,0.3269861744892952,0.42018685091182667,3,6
688,0.030996542391436545,5,0.22074122211960565,0.3269861744892953,0.3790006171334616,3,6
689,0.03356016624106942,5,0.2517377645110426,0.3811310945134341,0.3905041645719109,3,5
690,0.03405939135197869,5,0.3193573221040844,0.3937420549902169,0.3894174262819274,2,3
691,0.061819151458962024,5,0.3193573221040844,0.39374205499021686,0.43082625546916614,2,3
692,0.3474725298733826,5,0.38117647356298173,0.5080472616788876,0.6710479207353418,1,2
693,0.0,6,0.0,0.4836298394073266,0.6198418206386054,14,126
694,1.0765799026668185e-16,6,0.0,0.4864829057253887,0.6294328144964743,14,125
695,2.6085091468659854e-07,6,2.6085091459770037e-07,0.46530491687618064,0.6656652034728916,14,124
696,3.046614967847504e-07,6,5.655124115417656e-07,0.4895027476745123,0.618047476187853,14,123
697,9.105295461716533e-07,6,1.4760419575342194e-06,0.4436045719267879,0.6406852698658562,14,122
698,1.0699970685640832e-06,6,2.5460390260980442e-06,0.48030911503303225,0.640384916973041,13,121
699,1.1325601224262034e-06,6,3.678599148473962e-06,0.44899050865875495,0.6250013542110245,13,120
700,1.5460203896617573e-06,6,5.2246195384639465e-06,0.48878680116701334,0.6493945977628465,13,119
701,3.555293510636874e-06,6,8.779913049101337e-06,0.4815412965345255,0.6578263977200614,13,118
702,5.134010189207295e-06,6,1.3913923237833376e-05,0.4739548082537481,0.6554511217976187,13,117
703,5.395198319132791e-06,6,1.9309121556972883e-05,0.4867972399324189,0.6513847054674917,13,116
704,6.578081913790074e-06,6,2.5887203470964847e-05,0.45702016109677496,0.6269380379567039,13,115
705,6.861063558640936e-06,6,3.274826702958817e-05,0.4331463056265791,0.6735864229032759,13,114
706,6.945273328518693e-06,6,3.274826702958817e-05,0.4691429553279462,0.6409656378195084,13,114
707,7.484693923040604e-06,6,3.969354035817134e-05,0.48676244155680753,0.619568736716758,13,113
708,7.5148042191690845e-06,6,5.4693038500076e-05,0.45845073076737836,0.6618278652440699,13,111
709,7.900576758846148e-06,6,6.259361525895774e-05,0.4489601692399332,0.6364037408018747,13,110
710,9.016970150153552e-06,6,7.161058540926131e-05,0.45310043487096435,0.653887190261954,13,109
711,9.016970150368868e-06,6,8.062755555956488e-05,0.4703106953207372,0.6449288549664768,13,108
712,1.0173627496809248e-05,6,9.080118305641692e-05,0.4541943458563154,0.6421191180728588,13,107
713,1.0644470504758782e-05,6,9.080118305641692e-05,0.44072047876147735,0.6263675258133675,13,107
714,1.1072971272287363e-05,6,0.00011251862483437747,0.46745102525513216,0.6311872727017217,13,105
715,1.1454905622023468e-05,6,0.00012397353045658592,0.4624728758195981,0.6563563706979492,13,104
716,1.2022626867041861e-05,6,0.00013599615732365735,0.48463449083739185,0.6510716490103859,13,103
717,1.650042561978699e-05,6,0.00015249658294334877,0.4689741333529948,0.6482583296501602,13,102
718,1.8030364833354294e-05,6,0.00017052694777673904,0.47916447148606184,0.6134008885749213,13,101
719,1.8030364833381206e-05,6,0.00018855731261012927,0.46815579454340367,0.6688391928849596,13,100
720,2.133095025583484e-05,6,0.00023121921312174257,0.5050223693420994,0.6883875046318187,12,98
721,2.1998240919583452e-05,6,0.00023121921312174257,0.47623888615728743,0.6407395797275518,12,98
722,2.3427051039929964e-05,6,0.0002766445050795713,0.5071578668661223,0.6566132596850051,12,96
723,2.639360066239354e-05,6,0.00030303810574185645,0.4788630799127213,0.6342884508083281,12,95
724,2.867795350622063e-05,6,0.0003317160592480365,0.47941602521677074,0.6089794617041024,12,94
725,2.98900929113659e-05,6,0.0003616061521593634,0.4542515637542823,0.660937270261906,12,93
726,3.3220192983964296e-05,6,0.0003948263451432681,0.43965725268886674,0.6444522717492479,12,92
727,3.440920596335199e-05,6,0.0004292355511066496,0.481869146818235,0.6383527205845314,12,91
728,3.670624217980734e-05,6,0.00046594179328649215,0.4759262144540229,0.6557718388641812,12,90
729,4.0557267601592386e-05,6,0.0005064990608876317,0.4666401477821195,0.6300342453195117,12,89
730,4.125383635785706e-05,6,0.0005477528972454962,0.4717078067800371,0.6606160253531678,12,88
731,4.258768365716253e-05,6,0.0005477528972454963,0.4523033616796241,0.6457489886010839,12,88
732,4.9808442639902516e-05,6,0.0006401490235425402,0.4366664853777055,0.670426937875045,12,86
733,5.360965553252885e-05,6,0.0006937586790745917,0.49331395734111605,0.650577658150486,12,85
734,6.085604122133245e-05,6,0.0007546147202959259,0.4468054152764877,0.6585864895844208,12,84
735,6.754027581893733e-05,6,0.0008221549961150337,0.46618940013102517,0.6872355922419532,12,83
736,7.229362129675583e-05,6,0.0008221549961150337,0.4691278973058876,0.6351897833879688,12,83
737,7.768778552305034e-05,6,0.000972136402934494,0.45703721865036945,0.6262712010087785,12,81
738,8.22320031904734e-05,6,0.000972136402934494,0.48478190379223335,0.6294227034839386,12,81
739,0.00011343283938507072,6,0.0011678012455098611,0.49094878280780735,0.6324946047023284,12,79
740,0.00011514811972992894,6,0.0012829493652403785,0.4546960254283441,0.6552140260880029,11,78
741,0.00011537273254974725,6,0.0013983220977901204,0.5091047267063292,0.6361423081226517,11,77
742,0.00012315642006375114,6,0.0013983220977901204,0.4562017256067948,0.6491205289583419,11,77
743,0.00012591344724167573,6,0.0016473919650961202,0.4518925366016894,0.632292352179213,11,75
744,0.00013587948582047008,6,0.0019191509367368173,0.44904927175831255,0.6428409790376634,11,73
745,0.00013823117872889242,6,0.002057382115465733,0.44366703630056203,0.6629198441865084,11,72
746,0.00014085871756846217,6,0.0021982408330338283,0.45922377223666616,0.6367997058901139,11,71
747,0.00015145843999220926,6,0.002349699273026003,0.4667910881989532,0.5925938978941795,11,70
748,0.0001521363713200922,6,0.0025018356443460583,0.44185899144164753,0.628709309850782,11,69
749,0.00019869956628461262,6,0.0027005352106304202,0.44643505958089924,0.6282203824471678,11,68
750,0.0002464850770032001,6,0.0029470202876335397,0.47894359720693747,0.627715594047514,11,67
751,0.0002473220474678522,6,0.003194342335101773,0.4699413996937284,0.6325240723963869,11,66
752,0.00025061970553731953,6,0.0034449620406391533,0.47687665384966255,0.6492108140398608,11,65
753,0.0002628361863740865,6,0.003707798227013058,0.47812208694537706,0.634031001764665,11,64
754,0.0002729169693162251,6,0.003707798227013058,0.46815029248290113,0.6287355548248105,11,64
755,0.0002881445217477732,6,0.004268859718077665,0.45817707798383484,0.638935625617738,11,62
756,0.00029165274368426987,6,0.00456051246176143,0.4619294630704368,0.6648752236072518,11,61
757,0.00032919437273252566,6,0.0048897068344939815,0.4657798081371228,0.6261315985327961,11,60
758,0.0003613975417852638,6,0.0048897068344939815,0.4504203885709401,0.607775321137427,11,60
759,0.00042736401716347177,6,0.005678468393443571,0.5015676919648602,0.6090873072410079,11,58
760,0.00045944221177208317,6,0.005678468393443571,0.48676951981357136,0.6446270277656967,11,58
761,0.00046900679946110756,6,0.006606917404677186,0.47678563719127487,0.6575046363119714,11,56
762,0.0005078189305233419,6,0.007114736335200238,0.46647646363251904,0.6293945334999753,11,55
763,0.0005267468165210752,6,0.007641483151720932,0.5027220141545765,0.62442722253373,11,54
764,0.0005524139029958842,6,0.007641483151720932,0.45430984406021,0.6360067830607911,11,54
765,0.0005798396077199143,6,0.008773736662436362,0.4645375030862988,0.6422474144242386,10,52
766,0.000635938408331373,6,0.010045613479099868,0.48019501064281916,0.6749180313687484,10,50
767,0.0006499982365240546,6,0.01069561171562364,0.46728104405505255,0.6258566642891619,10,49
768,0.0006918440676136929,6,0.011387455783236834,0.4645999302140354,0.6593207068615807,10,48
769,0.0007466677417865586,6,0.011387455783236834,0.4766347103678682,0.6537273055662106,10,48
770,0.0007972307399096611,6,0.01293135426493523,0.47580933479151166,0.6024108882009135,10,46
771,0.0008367553466066412,6,0.01376810961154191,0.46537649394248837,0.6253135964906029,10,45
772,0.0008895233190890715,6,0.014657632930631177,0.47192096240686676,0.6430492282657698,10,44
773,0.0008985356267391283,6,0.015556168557368256,0.46106044479138936,0.6265072963362569,10,43
774,0.0009332395096258281,6,0.016489408066994105,0.46968042987620434,0.617816827521155,10,42
775,0.0009616298537253741,6,0.01745103792071809,0.48425704942969716,0.6330975660753803,10,41
776,0.001068697228778754,6,0.01745103792071809,0.46079996953973623,0.6047847307870577,10,41
777,0.0012259813804332662,6,0.01974571652993114,0.48480551333198435,0.6133179102785317,9,39
778,0.0012294517126915936,6,0.01974571652993114,0.45591979323508347,0.6088047489433065,9,39
779,0.0012707425574732777,6,0.020975168242625387,0.4818249841816074,0.6235713495961469,9,38
780,0.0012736597326611534,6,0.023519570532760624,0.43828639452520474,0.6087442887382605,9,36
781,0.001279508351673036,6,0.023519570532760624,0.4534458951872373,0.6108759623188663,9,36
782,0.0016286049099152053,6,0.02642768379434831,0.4723705769711362,0.6177402451762196,9,34
783,0.0016634213375369446,6,0.02642768379434831,0.48693594639230026,0.6290041570992065,9,34
784,0.001969092446967383,6,0.03006019757885313,0.4559538435458528,0.6129865841091128,9,32
785,0.002001347532777721,6,0.03206154511162961,0.4511251721257911,0.594515572267675,9,31
786,0.002071464831634182,6,0.032061545111629605,0.4514674376621324,0.6028219326432374,9,31
787,0.002167791395681974,6,0.03620447477489722,0.45637375942818076,0.6188889498628934,8,29
788,0.0029904859748801703,6,0.04353054354114028,0.4506277297963422,0.591472797948815,8,26
789,0.00347001125550982,6,0.04353054354114028,0.45028546426000104,0.5730743503268177,8,26
790,0.004060417889802579,6,0.05047056605216181,0.4310021672323031,0.5798958477857665,8,24
791,0.0045826851174106745,6,0.06317408694917824,0.441611539795092,0.5538343781441503,6,21
792,0.004620869040999797,6,0.0677949559901779,0.4324757599636019,0.5567279970606273,6,20
793,0.0046616414391894255,6,0.07245659742936406,0.42718900694572826,0.5528239268920194,6,19
794,0.005028487746245456,6,0.07245659742936406,0.4117341655899426,0.5453351377031852,6,19
795,0.005634894723256041,6,0.08311997989886677,0.41075509015461736,0.5432724058122007,6,17
796,0.005665274818519717,6,0.08311997989886677,0.41075509015461714,0.5439654241384227,6,17
797,0.007151407527800139,6,0.088785254717387,0.40999070330106924,0.5235676213623671,6,16
798,0.009037166871718245,6,0.09593666224518674,0.3823274861589525,0.49338139100370765,6,15
799,0.009255219378338364,6,0.11422904849524652,0.3470798142238703,0.49651538973474324,5,13
800,0.009678934226820344,6,0.11422904849524652,0.36237533948080014,0.49949690416074394,5,13
801,0.011907180189612912,6,0.12390798272206945,0.3213368678508252,0.4959218110158621,5,12
802,0.012771303627048598,6,0.13581516291168372,0.34096324241652604,0.49844017462049245,5,11
803,0.017893051694962192,6,0.1485864665387335,0.32818719193593904,0.4862771845050564,5,10
804,0.021647777587912205,6,0.2097750734095083,0.30759005655351485,0.49817180656314086,4,7
805,0.026064231218089276,6,0.20977507340950832,0.3075900565535146,0.5114158432280164,4,7
806,0.0336015051099287,6,0.30304231484747907,0.3479367365951232,0.5104948475850047,2,4
807,0.05109447259706516,6,0.3030423148474791,0.3479367365951232,0.3861528682976673,2,4
808,0.08659216708785972,6,0.44072895453238636,0.4353064395345014,0.44250347030319964,1,2
809,0.3481097101870415,6,0.7888386647194322,0.7951716571809165,0.712810844335969,0,1
810,0.0,7,0.0,0.5175625480144567,0.49880783195995787,12,129
811,2.153159805333637e-16,7,0.0,0.4411885776463183,0.468397765708995,11,127
812,2.153159805333637e-16,7,0.0,0.5193806548836035,0.46318062513106,12,127
813,2.153159805333637e-16,7,0.0,0.4918062152630249,0.49386009738439124,12,127
814,2.22422798132422e-07,7,0.0,0.47655541644410204,0.48538122112881155,12,127
815,3.1025662976121154e-07,7,5.326794279698297e-07,0.3125774532703935,0.47737587964739653,11,125
816,3.9041911489593156e-07,7,9.23098542907006e-07,0.5274683664796901,0.4930090146516366,11,124
817,6.095199703343662e-07,7,9.23098542907006e-07,0.4082105929160706,0.4873665933381712,11,124
818,1.426662757493325e-06,7,3.249720314328321e-06,0.366092239884903,0.4883747778145912,12,121
819,1.6269527277993727e-06,7,6.303335799509549e-06,0.5112694095368578,0.4849064310553399,12,119
820,2.1475264818693667e-06,7,6.733760480546981e-06,0.38724222756795573,0.49440478850160824,11,120
821,2.3871514033504537e-06,7,1.322516508808094e-05,0.3501615766478444,0.48254923191049054,12,116
822,2.427997731542298e-06,7,1.5653162819631523e-05,0.46576735989199086,0.48893512355685703,12,115
823,3.0060542010887454e-06,7,1.6942115219824626e-05,0.4889834811325827,0.4501976197479484,11,116
824,4.3431660513402734e-06,7,2.1285281271142557e-05,0.4812373236243603,0.47886541000200805,11,115
825,4.3534666892586564e-06,7,2.7355849761448176e-05,0.5565463121214262,0.5018004985667872,12,112
826,5.009771082554972e-06,7,3.064851904308368e-05,0.4090847355482429,0.4806915963021107,11,113
827,6.312254684147409e-06,7,3.8677875528059085e-05,0.33131053218681233,0.47757401815231604,12,110
828,6.539089556891215e-06,7,3.8677875528059085e-05,0.44530103075636523,0.4680832493722573,12,110
829,8.800747171399552e-06,7,5.230061045540727e-05,0.4949760926004778,0.5015438252198675,10,110
830,1.0924768329682403e-05,7,5.840339102892846e-05,0.4515525195646437,0.4751908024970519,12,108
831,1.1072971272287363e-05,7,7.429835005741728e-05,0.5299911281634336,0.479368360577003,10,108
832,1.2375319215015187e-05,7,7.429835005741728e-05,0.5512837496796026,0.46008582470607157,10,108
833,1.3114410768765058e-05,7,9.978808004093135e-05,0.40608998859318074,0.5101076834823867,10,106
834,1.3590103654950978e-05,7,9.496609228474919e-05,0.4966301745097444,0.5078374276040042,12,105
835,1.450214236843227e-05,7,0.00012788032606419675,0.3799464235056008,0.4891509718296219,10,104
836,1.6847497850486395e-05,7,0.0001447278239146596,0.40324523181799654,0.4992705650041535,10,103
837,1.7692964681227284e-05,7,0.00012427427646031602,0.48144643936221065,0.5087992094768169,11,103
838,1.9811659436756933e-05,7,0.00014196724114207626,0.5223161563460916,0.5015136011555213,11,102
839,2.0026757248346108e-05,7,0.00016199399839065062,0.5126021784113963,0.4981392434806316,11,101
840,2.4790342595157753e-05,7,0.0002022592052817927,0.4269123104615672,0.505543859990903,10,100
841,2.720651061707067e-05,7,0.00025425605849386477,0.36587872438160274,0.48470587513702457,10,98
842,3.235775278632287e-05,7,0.0002684215992240503,0.4792258744981251,0.47631894193870844,11,97
843,3.325486714175847e-05,7,0.0003016764663660103,0.512091640681622,0.4979443314796843,11,96
844,3.5227274848550955e-05,7,0.00033690374121448556,0.5212125767234447,0.48805609377247755,11,95
845,3.611087401068534e-05,7,0.0003730146152250298,0.337240915212742,0.49237471929043225,11,94
846,3.817501176457809e-05,7,0.00041118962698990955,0.36219284384675404,0.47821983907461485,11,93
847,3.9241351746172214e-05,7,0.00045043097873608863,0.33035185750799495,0.4533941665681418,11,92
848,4.635952525080668e-05,7,0.0004967905039867258,0.5075160371146765,0.45736687834270384,11,91
849,5.254200216915429e-05,7,0.0005675247182115534,0.3443776257610882,0.4869141691865633,10,90
850,6.557703760962939e-05,7,0.0006633666484771986,0.47686718595657235,0.4696427149064599,10,88
851,7.205725232678316e-05,7,0.0007354239008039435,0.43800060231241694,0.4660224144191094,10,87
852,7.399015354725088e-05,7,0.0008094140543512052,0.46422092639110757,0.5061669907328687,10,86
853,9.000921246681382e-05,7,0.0008691583741618895,0.4114759374609215,0.44142672309478836,10,86
854,9.232127339253043e-05,7,0.0008691583741618895,0.49903223100740046,0.4825130670925309,10,86
855,9.715693240524621e-05,7,0.0010586365799586802,0.5585380747813292,0.4945531464418928,10,84
856,0.00010167185480574318,7,0.0011905733274204097,0.5372300850064577,0.48479735755192244,10,82
857,0.00010306830983493121,7,0.0011905733274204097,0.5623798706261247,0.4916291161169941,10,82
858,0.00011733391114806838,7,0.0011905733274204097,0.5554334617072668,0.49018343948749576,10,82
859,0.00012071779675550752,7,0.0015014284525026824,0.31900397892019366,0.4898019565990566,9,80
860,0.00012591344724154115,7,0.0017532553469857986,0.3965563966271881,0.5047418025017586,9,78
861,0.00012591344724154115,7,0.0017532553469857986,0.4565592731504314,0.5054535996438608,9,78
862,0.0001312398272035735,7,0.001884495174189353,0.3716524640920109,0.5089638818283618,9,77
863,0.0001420628679029768,7,0.0020265580420929714,0.3807471049931759,0.4933529717756811,9,76
864,0.00015102805122376012,7,0.002223146795927973,0.49759773034845795,0.5165218792308192,9,74
865,0.00015165936138561767,7,0.0023292454547019434,0.5009640979243126,0.48088419138461963,9,74
866,0.00015345576318992474,7,0.002374806157313612,0.5115045748546538,0.4836651141494867,9,73
867,0.00015627201804954441,7,0.0026389732359426835,0.30171593187279977,0.48311233268087456,9,72
868,0.00017390191336975173,7,0.0027021638338745584,0.45125451696934604,0.4872546877820896,9,71
869,0.00020406186368442312,7,0.0030169370129967603,0.5090254624703818,0.5139358489486766,9,70
870,0.00022969450202642798,7,0.0032466315150231563,0.41629815022995664,0.5029102699882929,9,69
871,0.00023507590726591266,7,0.0031359201995852784,0.5289403928687849,0.48378801606287425,9,69
872,0.00026182165818271756,7,0.003370996106851538,0.5378310466717567,0.5016018787518498,9,68
873,0.00032145441198564475,7,0.0038967488611996877,0.5279714851287617,0.515914012615648,9,66
874,0.00034465449425597763,7,0.004218203273185056,0.46539388996297654,0.4999300554961774,9,65
875,0.0003504176688810753,7,0.004409637986714964,0.4443276765363129,0.4838864274267822,9,65
876,0.00035324981773714393,7,0.00511330547333338,0.3297669532604762,0.48122874886588735,9,63
877,0.00036144323583779203,7,0.0052747186721620355,0.4550942655533658,0.4646067147912414,9,62
878,0.0003714382648164314,7,0.0052747186721620355,0.5474856396909383,0.5192874801477274,9,62
879,0.0004060811694808478,7,0.006252268143468714,0.5550130506331177,0.5032073743300058,8,60
880,0.0004307837917757563,7,0.006683051935244221,0.3773588635908817,0.5051751752752115,8,59
881,0.0004506508366995785,7,0.006483021898234699,0.5096146212663393,0.4947979787337653,9,59
882,0.00046054120965769476,7,0.007594243981601933,0.4637612797608942,0.4817491658101362,8,57
883,0.0004988651414770656,7,0.007893079086069395,0.5319982240437039,0.47712511659144213,9,56
884,0.0005097481062239842,7,0.008908300474423501,0.3264033100434568,0.4714576969080277,8,54
885,0.0005635538442023624,7,0.010028818106934876,0.5211697561119061,0.47330374366678535,8,52
886,0.0005928367251881392,7,0.010028818106934874,0.5432368467654834,0.502312081291866,8,52
887,0.0006646221708913839,7,0.01069344027782596,0.44580934689646085,0.49224141997052495,8,51
888,0.0006888182755058876,7,0.011112688245091214,0.352035100199436,0.4698285208955433,8,51
889,0.0007370181746515088,7,0.011112688245091215,0.5229422187191205,0.45115679764284994,8,51
890,0.0007461630410924192,7,0.013342032501926284,0.40589187139743205,0.47098267271589056,8,48
891,0.0007666012784065164,7,0.013689385813067678,0.49989503206931946,0.5045561640560573,8,47
892,0.000806005286766308,7,0.014914639067098277,0.2924833780507879,0.504208487361227,8,46
893,0.0008134055375999791,7,0.014495391099833024,0.3815342271123833,0.47931772059655503,8,46
894,0.0008999029623011289,7,0.01572804460469816,0.3690733406326975,0.46811068010352436,8,45
895,0.0009136041456333073,7,0.01712230374536575,0.45078425762874835,0.4741483422912114,7,43
896,0.0009196591159945847,7,0.018461210828625344,0.5126174661712747,0.4694379308165213,7,42
897,0.0009595147183790965,7,0.01942072554700332,0.35241246153665373,0.49443672871648187,7,41
898,0.001074942629667567,7,0.019156761093411714,0.4573742162989855,0.46072748996101004,7,41
899,0.0010902607864349467,7,0.02049566817667131,0.4611418321780757,0.4810230359747803,7,40
900,0.001111620849820601,7,0.020247021879848684,0.4331972123613973,0.46916203614286145,7,40
901,0.001240333105242563,7,0.022586433314735335,0.4936353041783512,0.4484443102484524,7,38
902,0.001644781854592112,7,0.025582664772764413,0.43142862926038633,0.43628117489429824,7,36
903,0.0016547128319695298,7,0.025471548274571158,0.38341310435789505,0.4780116533040506,7,36
904,0.0016945694170665388,7,0.02723737760473433,0.34787367475817044,0.45933422173954885,7,35
905,0.0017096814067565425,7,0.030641628428557145,0.2842035377395858,0.45668271513374487,7,33
906,0.0018410035813443003,7,0.032507186642060225,0.44992553347689523,0.4706791023255416,7,32
907,0.0021743543514357215,7,0.03248263200990026,0.516707612047591,0.46416464111478045,7,32
908,0.0025625288409687405,7,0.034656986361338245,0.460704309890491,0.42961850209731095,7,31
909,0.0026611932949017723,7,0.03988070849720901,0.2947705693796282,0.48761788597703415,7,29
910,0.002668606976568401,7,0.04254931547377807,0.3170468189883818,0.4488438059178199,7,28
911,0.0027057066810013174,7,0.0449496722754542,0.4863404484428265,0.46782462630830485,7,27
912,0.0034233282555787333,7,0.048109410178975485,0.42738979351025524,0.46245819225295265,7,26
913,0.003946827926631688,7,0.05547956636118363,0.49848504598570603,0.457211163507837,7,24
914,0.004177765293003321,7,0.05547956636118363,0.4172682437462354,0.4710512054280059,7,24
915,0.004433793737695728,7,0.05547956636118363,0.43782242626966794,0.4942755520236742,7,24
916,0.0056525183511980616,7,0.06123673736768496,0.5179252333194047,0.47300619005312955,7,23
917,0.005775586675856607,7,0.06688925571888232,0.5058395681535691,0.4785999968602188,7,22
918,0.005958187511355625,7,0.07862302990609453,0.46839021830619987,0.4675405540256135,7,20
919,0.006691253287844411,7,0.08941023377669642,0.40038286083260155,0.47063011519214126,7,18
920,0.006816908519026078,7,0.09213119171296542,0.31287664748081395,0.45968222259385144,6,18
921,0.00713426507954807,7,0.10336140737527022,0.29921546669543725,0.46925578821154884,6,16
922,0.008276020277373685,7,0.11163742765264575,0.2944608864249917,0.45990630852130493,6,15
923,0.00827675542503465,7,0.11163742765264575,0.4026379388421565,0.4638143002912413,6,15
924,0.009072562938848576,7,0.12819093850271665,0.3819425960558535,0.4657413968220098,5,13
925,0.009200312544795631,7,0.12819093850271665,0.38194259605585357,0.4461176110057565,5,13
926,0.011196957305855255,7,0.1373912510475111,0.2776287225972387,0.43552739591028194,5,12
927,0.015086224355032537,7,0.1636744327083931,0.26358238201278267,0.4575334047477093,4,10
928,0.019206016277529075,7,0.16367443270839308,0.36797785631401725,0.4589253365327918,4,10
929,0.019441129504317894,7,0.18311556221271058,0.37984612566719067,0.46220467360340556,4,9
930,0.020045483990592167,7,0.22734367483692033,0.4101359249915915,0.47823905179723947,3,7
931,0.02069598456890115,7,0.22734367483692033,0.31458007063518917,0.4915941257938192,3,7
932,0.021389275381546058,7,0.2694289347873856,0.39923693651155356,0.4951788832913529,3,5
933,0.029042818245302728,7,0.2984717530326792,0.35737869592370713,0.5029060168334182,2,4
934,0.039224220472197924,7,0.29847175303267914,0.35513795394894193,0.5029572752162764,2,4
935,0.10338614725661804,7,0.3376959735048774,0.36990516674210777,0.4683461083208864,2,3
936,0.35943816010092877,7,0.8005202808623868,0.7755688450864409,0.6871223790674663,0,1
937,0.0,8,0.0,0.7878984167798683,0.6594620094783334,16,128
938,2.0631054437900226e-07,8,2.0631054441069797e-07,0.6940948670762505,0.6620206632688064,16,127
939,2.1110827467285878e-07,8,4.174188190646788e-07,0.7672300983171686,0.6803973379051212,16,126
940,3.8261079834367106e-07,8,8.000296174289597e-07,0.7565283154374813,0.6785330071969898,16,125
941,6.824904347527391e-07,8,1.4825200524178457e-06,0.6839200220366135,0.6672946277316668,16,124
942,1.2297975022981043e-06,8,2.7123175545013853e-06,0.7591188044088651,0.6644290914613961,16,123
943,1.3234690778447926e-06,8,4.035786632319516e-06,0.7004659937941573,0.6672783723837136,15,122
944,3.006054201061831e-06,8,7.04184083335274e-06,0.7122227600396915,0.6772962817048978,15,121
945,3.006130421653958e-06,8,1.004797125478786e-05,0.6319374622572278,0.6692229127840438,15,120
946,3.8181054721097105e-06,8,1.3866076727023483e-05,0.729551219121858,0.6363724236713663,15,119
947,4.623853874277577e-06,8,1.848993060143597e-05,0.6983598809919426,0.6890127551516012,15,118
948,4.664396689766236e-06,8,2.3154327291196785e-05,0.7883649350071552,0.6417861948475067,15,117
949,6.861063558425619e-06,8,2.3154327291196785e-05,0.7555490382821237,0.6836661602610001,15,117
950,7.162708183447862e-06,8,3.0015390849820106e-05,0.7405153048383369,0.6928158079489123,15,116
951,7.267688453581376e-06,8,4.444578748680933e-05,0.7296137095426679,0.6478912110771265,15,114
952,9.965916852703854e-06,8,5.4411704339566466e-05,0.6879543954711239,0.6536461373737249,15,113
953,1.0554259312437845e-05,8,6.496596365197052e-05,0.6866979651695212,0.6708457348520902,14,112
954,1.0655399692333932e-05,8,7.562136334418678e-05,0.7556682334090981,0.6756384490404495,14,111
955,1.237531921490753e-05,8,8.799668255895534e-05,0.768322865673488,0.7017972816987778,14,110
956,1.359010365478949e-05,8,0.00010158678621375003,0.7093622840284909,0.6699838554975645,14,109
957,1.3921760493885952e-05,8,0.00010158678621375003,0.6720670829502716,0.6915354144629652,14,109
958,1.4372794907367073e-05,8,0.0001298813416148578,0.7461953964608316,0.6751777214172087,14,107
959,1.5573230542707186e-05,8,0.00014545457215783846,0.7436737556772437,0.6425447646889086,14,106
960,2.0802998245213665e-05,8,0.00016625757040305354,0.7017462161698118,0.594454503262331,14,105
961,2.2435613078625686e-05,8,0.00016625757040305354,0.6409774899629734,0.6919037519298205,14,105
962,2.332497890152515e-05,8,0.00021201816238318574,0.6865469785927915,0.6756233294257177,14,103
963,2.8677953506005313e-05,8,0.00024069611588936518,0.7936396674380888,0.6741163389404399,14,102
964,3.0417950700736746e-05,8,0.00024069611588936518,0.7840462766180187,0.6627498894779081,14,102
965,3.4409205963351994e-05,8,0.0003055232725536014,0.6932516349064717,0.658556322346031,14,100
966,3.606072966676241e-05,8,0.0003415840022203819,0.7423498249450677,0.6787655429352516,14,99
967,4.018850030933429e-05,8,0.0003817725025296477,0.7035313379550724,0.7041460928609465,14,98
968,4.204862977167412e-05,8,0.0004238211323011741,0.7661798155305508,0.6682315486538565,14,97
969,4.557929095730973e-05,8,0.0004694004232579749,0.7163159202204753,0.6642648895195308,14,96
970,4.980144903178565e-05,8,0.0005192018722899175,0.736537255753911,0.6716780345383583,14,95
971,5.103313992167188e-05,8,0.000570235012211617,0.721856245196127,0.6991612136382944,14,94
972,5.6216011496981324e-05,8,0.0006264510237082573,0.7667401117010803,0.665575242957124,14,93
973,5.799392972799018e-05,8,0.0006844449534360754,0.779957735000524,0.6755635961868677,14,92
974,6.754027581912573e-05,8,0.000751985229255183,0.753912925088857,0.6510865012431207,14,91
975,6.754027581915264e-05,8,0.0008870657808933986,0.7254980984623223,0.7009109560088064,13,89
976,6.754027581915264e-05,8,0.0008870657808933987,0.7350131968712491,0.7157063361755759,13,89
977,6.925068528950578e-05,8,0.0008870657808933986,0.6776580772911247,0.6324517360098258,13,89
978,7.094982641045382e-05,8,0.0010272662925930995,0.7322273236985531,0.6469697940462843,13,87
